filename,mass
HERDS_163.7_PET_kres_cells_3_scis_cells_23.0_t_3.5_ER_107.2.csv,47.10730536360141
HERDS_184.1_PET_kres_cells_3_scis_cells_16.0_t_5.6_ER_37.0.csv,63.881610341029145
HERDS_187.6_PET_kres_cells_3_scis_cells_31.0_t_3.0_ER_124.2.csv,31.8516914846891
HERDS_187.6_PET_kres_cells_3_scis_cells_29.0_t_3.1_ER_109.3.csv,33.93803827395668
HERDS_197.8_PET_kres_cells_3_scis_cells_42.0_t_2.3_ER_178.6.csv,21.89762625673987
HERDS_150.0_PET_kres_cells_3_scis_cells_11.0_t_6.6_ER_33.4.csv,93.22471251514716
HERDS_221.7_PET_kres_cells_3_scis_cells_50.0_t_2.2_ER_119.7.csv,13.335061247299759
HERDS_153.4_PET_kres_cells_3_scis_cells_15.0_t_4.9_ER_58.3.csv,65.73691843839231
HERDS_177.3_PET_kres_cells_3_scis_cells_24.0_t_3.7_ER_91.1.csv,44.383899822024304
HERDS_211.4_PET_kres_cells_3_scis_cells_41.0_t_2.5_ER_117.1.csv,19.43581789926204
HERDS_153.4_PET_kres_cells_3_scis_cells_10.0_t_7.6_ER_25.8.csv,108.97168694019426
HERDS_197.8_PET_kres_cells_3_scis_cells_27.0_t_3.6_ER_74.5.csv,35.08101370952139
HERDS_160.2_PET_kres_cells_3_scis_cells_10.0_t_7.6_ER_23.9.csv,102.47900828283579
HERDS_163.7_PET_kres_cells_3_scis_cells_15.0_t_5.4_ER_46.8.csv,73.45826914753565
HERDS_204.6_PET_kres_cells_3_scis_cells_37.0_t_2.7_ER_116.9.csv,23.401762840286857
HERDS_180.7_PET_kres_cells_3_scis_cells_13.0_t_6.9_ER_25.8.csv,85.76986882964775
HERDS_194.4_PET_kres_cells_3_scis_cells_24.0_t_4.0_ER_63.7.csv,41.31704018876454
HERDS_204.6_PET_kres_cells_3_scis_cells_23.0_t_4.4_ER_45.6.csv,39.525349338392004
HERDS_150.0_PET_kres_cells_3_scis_cells_15.0_t_4.7_ER_62.1.csv,64.12098184223305
HERDS_184.1_PET_kres_cells_3_scis_cells_36.0_t_2.5_ER_178.8.csv,27.7617342844501
HERDS_173.9_PET_kres_cells_3_scis_cells_18.0_t_4.8_ER_55.6.csv,60.131910815331125
HERDS_160.2_PET_kres_cells_3_scis_cells_10.0_t_7.9_ER_23.1.csv,110.173865282088
HERDS_201.2_PET_kres_cells_3_scis_cells_25.0_t_4.0_ER_58.7.csv,37.25285325195499
HERDS_170.5_PET_kres_cells_3_scis_cells_33.0_t_2.5_ER_196.4.csv,31.231784804463782
HERDS_191.0_PET_kres_cells_3_scis_cells_18.0_t_5.2_ER_39.9.csv,55.58210336836304
HERDS_221.7_PET_kres_cells_3_scis_cells_52.0_t_2.1_ER_129.5.csv,12.762367521287823
